"Artieda, O., Davila, A., Wierzchos, J., Buhler, P., Rodríguez-Ochoa, R., Pueyo, J., Ascaso, C.","6503931106;7006340868;7003681791;37060309300;6504606729;7005776943;7005936696;","Surface evolution of salt-encrusted playas under extreme and continued dryness",2015,"Earth Surface Processes and Landforms","40","14",,"1939","1950",,15,"10.1002/esp.3771","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945442956&doi=10.1002%2fesp.3771&partnerID=40&md5=c3148fc1b87b6ca9956063ff75f1ed1b",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84945442956
"Sotomayor, D.A., Gutiérrez, J.R.","36629530700;7401653234;","Seed bank of desert annual plants along an aridity gradient in the southern Atacama coastal desert",2015,"Journal of Vegetation Science","26","6",,"1148","1158",,8,"10.1111/jvs.12321","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944160893&doi=10.1111%2fjvs.12321&partnerID=40&md5=6c3c1a64758ccaa8a58e0de0fc01f1e7",Article,"Final","",Scopus,2-s2.0-84944160893
"Álvarez, O., Gimenez, M., Folguera, A., Spagnotto, S., Bustos, E., Baez, W., Braitenberg, C.","48460956200;7102141171;6602569951;55777799000;55507598400;55425847500;6701356934;","New evidence about the subduction of the Copiapó ridge beneath South America, and its connection with the Chilean-Pampean flat slab, tracked by satellite GOCE and EGM2008 models",2015,"Journal of Geodynamics","91",,,"65","88",,23,"10.1016/j.jog.2015.08.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943627895&doi=10.1016%2fj.jog.2015.08.002&partnerID=40&md5=206137cc7dccc9757567efa124e05dbd",Article,"Final","",Scopus,2-s2.0-84943627895
"Rodríguez, I., Roche, O., Moune, S., Aguilera, F., Campos, E., Pizarro, M.","56830086400;7003386176;11640702800;24330919600;23974455700;56830243600;","Evolution of Irruputuncu volcano, Central Andes, northern Chile",2015,"Journal of South American Earth Sciences","63",,,"385","399",,12,"10.1016/j.jsames.2015.08.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941271682&doi=10.1016%2fj.jsames.2015.08.012&partnerID=40&md5=0ada6cb3212a3c1dc9d1b77fd2ab357a",Review,"Final","",Scopus,2-s2.0-84941271682
"Veloso, E.E., Gomila, R., Cembrano, J., González, R., Jensen, E., Arancibia, G.","55901391600;56115970000;6602813874;56178750300;55323506400;6603038855;","Stress fields recorded on large-scale strike-slip fault systems: Effects on the tectonic evolution of crustal slivers during oblique subduction",2015,"Tectonophysics","664",,,"244","255",,30,"10.1016/j.tecto.2015.09.022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946893382&doi=10.1016%2fj.tecto.2015.09.022&partnerID=40&md5=5dec39eddd32e8fa7184e2abc59ed459",Article,"Final","",Scopus,2-s2.0-84946893382
"Cayún, J.P., Zamorano, J., Quiñones, L., Varela, N.M., Squicciarini, V., Larenas, H.D., Cáceres, D.D.","56166460600;57194187933;56166523800;55252915700;36467106000;57194178666;7003479977;","Preclinical evaluation of the encelia canescens lam extract: Medicinal properties useful for cancer treatment",2015,"Journal of Natural Remedies","15","2",,"113","124",,1,"10.18311/jnr/2015/492","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019145838&doi=10.18311%2fjnr%2f2015%2f492&partnerID=40&md5=f7d1f5f679e76148259035c74e825190",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85019145838
"Torres-Rouff, C., Knudson, K.J., Pestle, W.J., Stovel, E.M.","13204273900;35617354900;14036084300;55960100100;","Tiwanaku influence and social inequality: A bioarchaeological, biogeochemical, and contextual analysis of the Larache cemetery, San Pedro de Atacama, Northern Chile",2015,"American Journal of Physical Anthropology","158","4",,"592","606",,22,"10.1002/ajpa.22828","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983127096&doi=10.1002%2fajpa.22828&partnerID=40&md5=400e37906fddfe6298a9f1d5518abc4a",Article,"Final","",Scopus,2-s2.0-84983127096
"Espinoza, P.S., Aravena, H.R.","57039106800;34879500400;","Observed and predicted climate variability and climate change in the Altiplano of northern Chile [Variabilidad y cambios climáticos observados y esperados en el altiplano del norte de Chile]",2015,"Revista de Geografia Norte Grande",,"62",,"169","183",,18,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982224365&partnerID=40&md5=68652d0a753af015b2812786f0826637",Article,"Final","",Scopus,2-s2.0-84982224365
"Otárola, R.M.","54788171000;","Defining Saywaña boundaries in Villablanca and Chulluncane: The geography of conflict in the Aymara lands [Saywaña, amojonamientos y deslindes en Villablanca y Chulluncane: Geografía de un conflicto de tierras aimara]",2015,"Revista de Geografia Norte Grande",,"62",,"29","46",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982203515&partnerID=40&md5=d2b54c91db5353365ccfbb7fcf7743a5",Article,"Final","",Scopus,2-s2.0-84982203515
"Oliveira, R.E., Neves, W.A.","56957641400;7004541389;","Oral health in prehistoric San Pedro de Atacama oases, Northern Chile",2015,"HOMO- Journal of Comparative Human Biology","66","6",,"492","507",,3,"10.1016/j.jchb.2015.05.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960227984&doi=10.1016%2fj.jchb.2015.05.001&partnerID=40&md5=e6baae611354e49e7eeb3dd5c925a35e",Article,"Final","",Scopus,2-s2.0-84960227984
"Cosentino, N.J., Jordan, T.E., Derry, L.A., Morgan, J.P.","56256197300;7202381241;6701349604;16201324800;","87Sr/86Sr in recent accumulations of calcium sulfate on landscapes of hyperarid settings: A bimodal altitudinal dependence for northern Chile (19.5°S-21.5°S)",2015,"Geochemistry, Geophysics, Geosystems","16","12",,"4311","4328",,12,"10.1002/2015GC005954","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955384074&doi=10.1002%2f2015GC005954&partnerID=40&md5=1d4b1f6fe2af2e4d4b9a89b85fa4823d",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-84955384074
"Fernández-Murillo, M.P., Rico, A., Kindlmann, P.","57214344187;16307586600;57207604280;","Exotic plants along roads near La Paz, Bolivia",2015,"Weed Research","55","6",,"565","573",,8,"10.1111/wre.12174","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954442232&doi=10.1111%2fwre.12174&partnerID=40&md5=c36fb90d2fa55181c70f7c40230f7d17",Article,"Final","",Scopus,2-s2.0-84954442232
"Boedo, F.L., Escayola, M.P., Pérez Luján, S.B., Vujovich, G.I., Ariza, J.P., Naipauer, M.","55619649400;6507803560;55895224800;6602595691;55894876500;35253950000;","Geochemistry of precordillera serpentinites, western Argentina: Evidence for multistage hydrothermal alteration and tectonic implications for the Neoproterozoic–early Paleozoic",2015,"Geologica Acta","13","4",,"263","278",,7,"10.1344/GeologicaActa2015.13.4.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951917841&doi=10.1344%2fGeologicaActa2015.13.4.1&partnerID=40&md5=c6ab12c283337c7b0755c0056cd70973",Article,"Final","",Scopus,2-s2.0-84951917841
"Vilches, F., Garrido, C., Ayala, P., Cárdenas, U.","16314501800;56450345000;55618604200;56451060100;","The Contemporary Past of San Pedro de Atacama, Northern Chile: Public Archaeology?",2015,"Archaeologies","11","3",,"372","399",,8,"10.1007/s11759-015-9283-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949538102&doi=10.1007%2fs11759-015-9283-x&partnerID=40&md5=20f582b589cf8b377f4079112732898f",Article,"Final","",Scopus,2-s2.0-84949538102
"Martínez, F., Arriagada, C., Valdivia, R., Deckart, K., Peña, M.","57206754343;35767392300;56677554700;6506344550;55318276600;","Geometry and kinematics of the Andean thick-skinned thrust systems: Insights from the Chilean Frontal Cordillera (28°-28.5°S), Central Andes",2015,"Journal of South American Earth Sciences","64",,,"307","324",,15,"10.1016/j.jsames.2015.05.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949085520&doi=10.1016%2fj.jsames.2015.05.001&partnerID=40&md5=9447b402857de69644c05b9778de591e",Article,"Final","",Scopus,2-s2.0-84949085520
"Perger, R., Guerra, F.","36150315800;55343746600;","The first longhorned beetle record for the Prepuna in the Bolivian Andes and Potosi Department in Bolivia: A new species of Dirocoremia (Coleoptera: Cerambycidae: Rhopalophorini)",2015,"Zootaxa","4052","1",,"143","149",,3,"10.11646/zootaxa.4052.1.9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948778039&doi=10.11646%2fzootaxa.4052.1.9&partnerID=40&md5=d906e8f02302b246ba12240dc9acbf74",Article,"Final","",Scopus,2-s2.0-84948778039
"Naipauer, M., Tapia, F., Mescua, J., Farías, M., Pimentel, M.M., Ramos, V.A.","35253950000;37048077600;16316918800;54790434100;35218286800;7006122908;","Detrital and volcanic zircon U-Pb ages from southern Mendoza (Argentina): An insight on the source regions in the northern part of the Neuquén Basin",2015,"Journal of South American Earth Sciences","64",,,"434","451",,22,"10.1016/j.jsames.2015.09.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948773033&doi=10.1016%2fj.jsames.2015.09.013&partnerID=40&md5=1a99b37fb124badefa8a26d19ca5a1ac",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84948773033
"Litvak, V.D., Spagnuolo, M.G., Folguera, A., Poma, S., Jones, R.E., Ramos, V.A.","7003824584;20436587200;6602569951;8272087300;56411238200;7006122908;","Late Cenozoic calc-alkaline volcanism over the Payenia shallow subduction zone, South-Central Andean back-arc (34°30'-37°S), Argentina",2015,"Journal of South American Earth Sciences","64",,,"365","380",,28,"10.1016/j.jsames.2015.09.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948745854&doi=10.1016%2fj.jsames.2015.09.010&partnerID=40&md5=79f185d2dcfd5b13dc19b47c0b7c2fe7",Article,"Final","",Scopus,2-s2.0-84948745854
"Folguera, A., Bottesi, G., Duddy, I., Martín-González, F., Orts, D., Sagripanti, L., Rojas Vera, E., Ramos, V.A.","6602569951;24333953700;7004068080;55587071200;40561498000;37102691800;35488729800;7006122908;","Exhumation of the Neuquén Basin in the southern Central Andes (Malargüe fold and thrust belt) from field data and low-temperature thermochronology",2015,"Journal of South American Earth Sciences","64",,,"381","398",,38,"10.1016/j.jsames.2015.08.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948739764&doi=10.1016%2fj.jsames.2015.08.003&partnerID=40&md5=147551d9c8e6cd467a974123829eeafc",Article,"Final","",Scopus,2-s2.0-84948739764
"Narea, K., Peña, M., Bascuñán, S., Becerra, J., Gómez, I., Deckart, K., Munizaga, F., Maksaev, V., Arriagada, C., Roperch, P.","56986505400;55318276600;56565619800;55615677600;56985432400;6506344550;6602528688;6506211803;35767392300;6603475636;","Paleomagnetism of Permo-Triassic and Cretaceous rocks from the Antofagasta region, northern Chile",2015,"Journal of South American Earth Sciences","64",,,"261","272",,5,"10.1016/j.jsames.2015.09.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948737513&doi=10.1016%2fj.jsames.2015.09.008&partnerID=40&md5=f39f3c5116adc98ff539a14a3c42f77e",Article,"Final","",Scopus,2-s2.0-84948737513
"Babidge, S.","40061150200;","The problem with “transparency”: Moral contests and ethical possibilities in mining impact reporting",2015,"Focaal","2015","73",,"70","83",,5,"10.3167/fcl.2015.730106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945972023&doi=10.3167%2ffcl.2015.730106&partnerID=40&md5=b1924e5ca7d358071329fbad66d87a1b",Article,"Final","",Scopus,2-s2.0-84945972023
"Cadena, E.A., Anaya, F., Croft, D.A.","25959513900;7003266609;7101684573;","Giant fossil tortoise and freshwater chelid turtle remains from the middle Miocene, Quebrada Honda, Bolivia: Evidence for lower paleoelevations for the southern Altiplano",2015,"Journal of South American Earth Sciences","64",,,"190","198",,16,"10.1016/j.jsames.2015.10.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945939684&doi=10.1016%2fj.jsames.2015.10.013&partnerID=40&md5=75b5bdab0666d307195429bfc7e55cd1",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84945939684
"Benedetto, J.L., Halpern, K., de la Puente, G.S., Monaldi, C.R.","7004534166;52263743600;25959936000;6508105144;","An in situ shelly fauna from the lower Paleozoic Zapla diamictite of northwestern Argentina: Implications for the age of glacial events across Gondwana",2015,"Journal of South American Earth Sciences","64",,,"166","182",,12,"10.1016/j.jsames.2015.10.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945309557&doi=10.1016%2fj.jsames.2015.10.004&partnerID=40&md5=83fbc622a17032201f54e6cc789bdcfb",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84945309557
"Bao, R., Hernández, A., Sáez, A., Giralt, S., Prego, R., Pueyo, J.J., Moreno, A., Valero-Garcés, B.L.","7004679878;24334975500;57202439533;7007002237;7004212741;7005776943;55773771000;35514396600;","Climatic and lacustrine morphometric controls of diatom paleoproductivity in a tropical Andean lake",2015,"Quaternary Science Reviews","129",,,"96","110",,20,"10.1016/j.quascirev.2015.09.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944901099&doi=10.1016%2fj.quascirev.2015.09.019&partnerID=40&md5=00473d37b4a0760cb9f61b19517324db",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84944901099
"Vergara, M.R., Triantafyllidis, T.","55317690500;7004106221;","Swelling behavior of volcanic rocks under cyclic wetting and drying",2015,"International Journal of Rock Mechanics and Mining Sciences","80",,,"231","240",,27,"10.1016/j.ijrmms.2015.08.021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943548599&doi=10.1016%2fj.ijrmms.2015.08.021&partnerID=40&md5=768d402d49fbb8d2e964d5468d1a3a0c",Article,"Final","",Scopus,2-s2.0-84943548599
"Madani, N., Emery, X.","56107426000;6602416230;","Simulation of geo-domains accounting for chronology and contact relationships: application to the Río Blanco copper deposit",2015,"Stochastic Environmental Research and Risk Assessment","29","8",,"2173","2191",,16,"10.1007/s00477-014-0997-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943198800&doi=10.1007%2fs00477-014-0997-x&partnerID=40&md5=9efceecd7179b8ad7532f06b78b6c882",Article,"Final","",Scopus,2-s2.0-84943198800
"Valenzuela, D., Santoro, C.M., Capriles, J.M., Quinteros, M.J., Peredo, R., Gayo, E.M., Montt, I., Sepúlveda, M.","55809882400;7004920399;24066193900;56871065600;56880132800;23392571300;56663277600;55218043300;","Consumption of animals beyond diet in the Atacama Desert, northern Chile (13,000-410BP): Comparing rock art motifs and archaeofaunal records",2015,"Journal of Anthropological Archaeology","40",,,"250","265",,20,"10.1016/j.jaa.2015.09.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942807642&doi=10.1016%2fj.jaa.2015.09.004&partnerID=40&md5=85c512882492027106aa1ec89943f74d",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-84942807642
"Li, J., Bristow, C.S., Luthi, S.M., Donselaar, M.E.","56479378200;7005846622;7004739378;6506053089;","Dryland anabranching river morphodynamics: Río Capilla, Salar de Uyuni, Bolivia",2015,"Geomorphology","250",,,"282","297",,16,"10.1016/j.geomorph.2015.09.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942525355&doi=10.1016%2fj.geomorph.2015.09.011&partnerID=40&md5=4fd52e83eb29f9e8a05028f6dfe14d2d",Article,"Final","",Scopus,2-s2.0-84942525355
"Takahashi, T., Moreno, E.","7406455236;56808776800;","A RAD-based phylogenetics for Orestias fishes from Lake Titicaca",2015,"Molecular Phylogenetics and Evolution","93",,,"307","317",,21,"10.1016/j.ympev.2015.08.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940397165&doi=10.1016%2fj.ympev.2015.08.012&partnerID=40&md5=035c8693fbf09d99221efd36a573ce79",Article,"Final","",Scopus,2-s2.0-84940397165
"Martínez, F., Maksymowicz, A., Ochoa, H., Diáz, D.","57206754343;55317646100;56989316800;54893427700;","Geometry of the inverted Cretaceous Chanãrcillo Basin based on 2-D gravity and field data-an approach to the structure of the western Central Andes of northern Chile",2015,"Solid Earth","6","4",,"1259","1276",,1,"10.5194/se-6-1259-2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948959187&doi=10.5194%2fse-6-1259-2015&partnerID=40&md5=c5c486f0bebf7effb8f4cf0b2cfa782c",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84948959187
"Simirgiotis, M.J., Bórquez, J., Neves-Vieira, M., Brito, I., Alfaro-Lira, S., Winterhalter, P., Echiburú-Chau, C., Jerz, G., Cárdenas, A.","6506169664;6603050149;56454344600;56243857400;55229385800;7005730758;23968805400;6508148370;8378830600;","Fast isolation of cytotoxic compounds from the native Chilean species Gypothamnium pinifolium Phil. collected in the Atacama Desert, northern Chile",2015,"Industrial Crops and Products","76",,,"69","76",,11,"10.1016/j.indcrop.2015.06.033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934300911&doi=10.1016%2fj.indcrop.2015.06.033&partnerID=40&md5=bd02aef227a1105c4ce6c51d2d5f2278",Article,"Final","",Scopus,2-s2.0-84934300911
"Rossel, P., Oliveros, V., Ducea, M.N., Hernandez, L.","54952216700;14424397500;6701754095;35188957000;","Across and along arc geochemical variations in altered volcanic rocks: Evidence from mineral chemistry of Jurassic lavas in northern Chile, and tectonic implications",2015,"Lithos","239",,,"97","113",,12,"10.1016/j.lithos.2015.10.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947079253&doi=10.1016%2fj.lithos.2015.10.002&partnerID=40&md5=46a92b9603ee15bdabf3b48bfccf401d",Article,"Final","",Scopus,2-s2.0-84947079253
"Mandakovic, D., Cabrera, P., Pulgar, R., Maldonado, J., Aravena, P., Latorre, M., Cambiazo, V., González, M.","16417528100;35253414300;14036206600;15124361900;56946658200;36664751800;6603336587;7404554511;","Complete genome sequence of Microbacterium sp. CGR1, bacterium tolerant to wide abiotic conditions isolated from the Atacama Desert",2015,"Journal of Biotechnology","216",,,"149","150",,6,"10.1016/j.jbiotec.2015.10.020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946408362&doi=10.1016%2fj.jbiotec.2015.10.020&partnerID=40&md5=00eece522c7587c10d29a7b2b7d1f4e5",Article,"Final","",Scopus,2-s2.0-84946408362
"Poupeau, F., Hardy, S.","14034663400;9638429000;","Water cooperatives in La Paz and El Alto, Bolivia: A complementary system",2016,"Water Regimes: Beyond the public and private sector debate",,,,"137","153",,,"10.4324/9781315618760-18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107107580&doi=10.4324%2f9781315618760-18&partnerID=40&md5=1c4ecd23e971cdf55fd7f7abe94142d8",Book Chapter,"Final","",Scopus,2-s2.0-85107107580
"Escobar, S.S., Odame, H.H., Thiele, G.","57195271252;26535965400;7102201816;","Gender and innovation in Peru’s native potato market chains",2016,"Transforming Gender and Food Security in the Global South",,,,"160","185",,3,"10.4324/9781315564111-17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107097946&doi=10.4324%2f9781315564111-17&partnerID=40&md5=456822dcfb77937ea7ced85a410da5bb",Book Chapter,"Final","",Scopus,2-s2.0-85107097946
"Gallardo, F., De Souza, P.","17341870200;25635106200;","Rock art, modes of production, and social identities during the early formative period in the atacama desert (northern chile)",2016,"Archaeologies of Art: Time, Place, and Identity",,,,"79","97",,14,"10.4324/9781315434339-11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106535900&doi=10.4324%2f9781315434339-11&partnerID=40&md5=af1150f08d5a2cc53b2dcdde34661bcc",Book Chapter,"Final","",Scopus,2-s2.0-85106535900
"Bussmann, R.W., Sharon, D.","6603001909;16644071500;","Medicinal plants of the andes and the amazon - The magic and medicinal flora of Northern Peru",2016,"Ethnobotany Research and Applications","16","Special Issue",,"","",,4,"10.32859/era.15.1.001-293","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085102726&doi=10.32859%2fera.15.1.001-293&partnerID=40&md5=9366e7101e4e9aeaf48a128b35d8249f",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85085102726
"Mayta, A.","57211756717;","Women, microenterprise development, and poverty in Bolivia",2016,"Here to Help: NGOs Combating Poverty in Latin America: NGOs Combating Poverty in Latin America",,,,"105","116",,1,"10.4324/9781315703732-12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074919106&doi=10.4324%2f9781315703732-12&partnerID=40&md5=24141d0eb4f4a7f96ec6f22d9202b5e0",Book Chapter,"Final","",Scopus,2-s2.0-85074919106
"Jacobi, J., Bottazzi, P., Pillco, M.I., Schneider, M., Rist, S.","56026586700;55175321200;56426417300;56424614100;6603584728;","Building farm resilience in a changing climate: Challenges, potentials, and ways forward for smallholder cocoa production in Bolivia",2016,"Identifying Emerging Issues in Disaster Risk Reduction, Migration, Climate Change and Sustainable Development: Shaping Debates and Policies",,,,"231","247",,,"10.1007/978-3-319-33880-4_14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068817907&doi=10.1007%2f978-3-319-33880-4_14&partnerID=40&md5=898c0c0cb1c2b64b4e77e70c85009fe2",Book Chapter,"Final","",Scopus,2-s2.0-85068817907
"Lebedeva, E.V., Mikhalev, D.V., Shvarev, S.V., Gotvansky, V.I.","7102162026;55633629300;6507471218;36171431800;","Tension of geomorphologic conditions in the marginal mountain belts of the pacific rim",2016,"Geography, Environment, Sustainability","9","3",,"25","38",,,"10.15356/2071-9388_03v09_2016_02","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061561135&doi=10.15356%2f2071-9388_03v09_2016_02&partnerID=40&md5=ec226fcdaf0fafe04cc2eae7f536332f",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85061561135
"Stovel, E.M., Cremonte, B., Echenique, E.","55960100100;57199648041;56718687700;","Petrography and pXRF at San Pedro de Atacama, Northern Chile: Exploring ancient ceramic production",2016,"Integrative Approaches in Ceramic Petrography",,,,"53","72",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038223757&partnerID=40&md5=0126057713d43da7a050b2bc3997edc5",Book Chapter,"Final","",Scopus,2-s2.0-85038223757
"Judith Babot, M., García-López, D.A.","57218853848;25958970200;","Redescription of the argyrolagid microtragulus bolivianus (Metatheria, polydolopimorphia, bonapartheriiformes) based on new remains from northwestern argentina",2016,"Palaeontologia Electronica","19","2","19.2.23A","","",,3,"10.26879/590","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034703854&doi=10.26879%2f590&partnerID=40&md5=595dd8c7956922c8ba0d4998f3413289",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85034703854
"Gallardo, K., Candia, J.E., Remonsellez, F., Escudero, L.V., Demergasso, C.S.","57210058969;57196168192;25639992100;7006371761;35228899200;","The ecological coherence of temperature and salinity tolerance interaction and pigmentation in a non-marine Vibrio isolated from salar de atacama",2016,"Frontiers in Microbiology","7","DEC","1943","","",,15,"10.3389/fmicb.2016.01943","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032069633&doi=10.3389%2ffmicb.2016.01943&partnerID=40&md5=da40cdd45adf95cff974808c1c453f09",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85032069633
"Anderson, T.A., Anderson, M.D.","57195905135;7404766208;","Man’s impact on flamingos",2016,"Flamingos: Behavior, Biology, and Relationship with Humans",,,,"199","226",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029937379&partnerID=40&md5=fbb22ecd5677c606dc697ae28c8ba6a4",Book Chapter,"Final","",Scopus,2-s2.0-85029937379
"Lenzano, M.G., Lenzano, L., Barón, J., Lannutti, E., Durand, M., Liaudat, D.T.","55780800200;6506155056;7401568163;55779795900;57195906388;6602294693;","Thinning of the Horcones inferior debris-covered glacier, derived from five ablation seasons by semi-continuous GNSS geodetic surveys (Mt. Aconcagua, Argentina) [Adelgazamiento del glaciar cubierto Horcones Inferior, derivado de mediciones geodésicas mediante el uso de estaciones semicontinuas GNSS, durante un período de cinco estaciones de verano (C° Aconcagua, Argentina)]",2016,"Andean Geology","43","1",,"47","59",,1,"10.5027/andgeoV43n1-a03","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029917493&doi=10.5027%2fandgeoV43n1-a03&partnerID=40&md5=2326ea80015e6587f1e9ada244133def",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85029917493
"Rubinstein, C.V., de la Puente, G.S., Delabroye, A., Astini, R.A.","7005631795;25959936000;24477050300;7004438487;","The palynological record across the Ordovician/Silurian boundary in the Cordillera Oriental, Central Andean Basin, northwestern Argentina",2016,"Review of Palaeobotany and Palynology","224",,,"14","25",,14,"10.1016/j.revpalbo.2015.06.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028268601&doi=10.1016%2fj.revpalbo.2015.06.011&partnerID=40&md5=ae22df0f0de6385ddf75e06aaa186068",Article,"Final","",Scopus,2-s2.0-85028268601
"Coira, B., Cisterna, C.E., Ulbrich, H.H., Cordani, U.G.","6602887976;6603262100;7004150346;6701378571;","Extensional carboniferous magmatism at the western margin of Gondwana: Las Lozas valley, Catamarca, Argentina [Magmatismo carbonífero en régimen extensional en el margen occidental de Gondwana, valle de Las Lozas, Catamarca, Argentina]",2016,"Andean Geology","43","1",,"105","126",,14,"10.5027/andgeoV43n1-a06","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019034020&doi=10.5027%2fandgeoV43n1-a06&partnerID=40&md5=c5bcf82245d2f24cc1d24b6df15acace",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85019034020
"Ojanguren-Affilastro, A.A., Botero-Trujillo, R., Castex, A., Pizarroaraya, J.","56117639400;22233443800;57193521601;57193525676;","Biological aspects of the genus Brachistosternus (Bothriuridae) in the atacama desert (Chile), with the description of a new type of pedipalp macroseta [Aspectos biológicos del género Brachistosternus (Bothriuridae) en el Desierto de Atacama (Chile), con la descripción de un nuevo tipo de macroseta de los pedipalpos]",2016,"Gayana","80","2",,"169","174",,4,"10.4067/S0717-65382016000200169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014563799&doi=10.4067%2fS0717-65382016000200169&partnerID=40&md5=9f8c4d21ebcc75baae123d09a4e48501",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85014563799
"Medina Armijo, C.Y.A., Mamani, R.M.","57193517728;36105588100;","Characterization and variability of the prokaryotic community in sediments from salar de Lagunilla, northern Chile [Caracterización y variabilidad de la comunidad procariota en sedimentos del Salar de Lagunilla, Norte de Chile]",2016,"Gayana","80","2",,"181","191",,1,"10.4067/S0717-65382016000200181","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014524560&doi=10.4067%2fS0717-65382016000200181&partnerID=40&md5=e63e4b1b007ece52a4b68e2bcea34b0b",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85014524560
"Sylvester, S.P., Soreng, R.J., Peterson, P.M., Sylvester, M.D.P.V.","56123907500;6602823444;7402598701;56123659600;","An updated checklist and key to the open-panicled species of Poa L. (Poaceae) in Peru including three new species, Poa ramoniana, Poa tayacajaensis, and Poa urubambensis",2016,"PhytoKeys","65","1",,"57","90",,8,"10.3897/phytokeys.65.7024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010843671&doi=10.3897%2fphytokeys.65.7024&partnerID=40&md5=5cfca5f86d790716599af6e240801fa9",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85010843671
